,moviecode,genre,nation,openyear
5779,20131861,코미디,일본,2013
5780,20133121,공포(호러),미국,2013
5781,20131121,드라마,독일,2013
5782,20131241,액션,미국,2013
5783,20132966,액션,미국,2013
5784,20132825,드라마,일본,2013
5785,20130065,드라마,프랑스,2013
5786,20132584,액션,일본,2013
5787,20132921,범죄,미국,2013
5788,20132681,미스터리,스위스,2013
5789,20132761,멜로/로맨스,일본,2013
5790,20132962,액션,스페인,2013
5791,20131381,공포(호러),미국,2013
5792,20132963,액션,러시아,2013
5793,20138881,범죄,미국,2013
5794,20132721,코미디,홍콩,2013
5795,20132701,드라마,홍콩,2013
5796,20132541,멜로/로맨스,일본,2013
5797,20132742,액션,미국,2013
5798,20130448,드라마,호주,2013
5799,20131713,범죄,홍콩,2013
5800,20139263,애니메이션,중국,2013
5801,20131103,드라마,독일,2013
5802,20126253,애니메이션,덴마크,2013
5803,20131301,액션,이탈리아,2013
5804,20131303,드라마,영국,2013
5805,20131302,코미디,대만,2013
5806,20139141,애니메이션,독일,2013
5807,20134063,드라마,일본,2013
5808,20131261,드라마,일본,2013
5809,20130170,코미디,미국,2013
5810,20131716,드라마,미국,2013
5811,20139825,코미디,프랑스,2013
5812,20132461,드라마,미국,2013
5813,20138181,드라마,호주,2013
5814,20137562,판타지,미국,2013
5815,20129588,판타지,미국,2013
5816,20132624,액션,미국,2013
5817,20131681,애니메이션,일본,2013
5818,20131203,액션,미국,2013
5819,20130667,드라마,독일,2013
5820,20130708,범죄,미국,2013
5821,20131401,공포(호러),미국,2013
5822,20132402,공포(호러),미국,2013
5823,20137811,SF,미국,2013
5824,20139265,드라마,미국,2013
5825,20121622,가족,미국,2013
5826,20132163,멜로/로맨스,일본,2013
5827,20131243,성인물(에로),일본,2013
5828,20132165,멜로/로맨스,일본,2013
5829,20130741,멜로/로맨스,일본,2013
5830,20131204,코미디,프랑스,2013
5831,20132321,드라마,미국,2013
5832,20132081,스릴러,미국,2013
5833,20131923,액션,홍콩,2013
5834,19738014,애니메이션,일본,2013
5835,20131101,성인물(에로),일본,2013
5836,20130663,공포(호러),이탈리아,2013
5837,20131573,스릴러,미국,2013
5838,20130665,스릴러,미국,2013
5839,20131881,드라마,미국,2013
5840,20131582,애니메이션,홍콩,2013
5841,20123624,다큐멘터리,일본,2013
5842,20130329,코미디,미국,2013
5843,20131823,멜로/로맨스,한국,2013
5844,20132364,애니메이션,일본,2013
5845,19858012,애니메이션,일본,2013
5846,20131242,성인물(에로),일본,2013
5847,20138421,액션,미국,2013
5848,20137544,어드벤처,스페인,2013
5849,20131822,애니메이션,일본,2013
5850,20131083,공포(호러),미국,2013
5851,20130569,애니메이션,러시아,2013
5852,20131824,범죄,미국,2013
5853,20131825,코미디,미국,2013
5854,20137441,공포(호러),미국,2013
5855,20131165,액션,미국,2013
5856,20122221,코미디,영국,2013
5857,20122236,드라마,미국,2013
5858,20135270,공연,미국,2013
5859,20134621,드라마,대만,2013
5860,20131084,성인물(에로),한국,2013
5861,20134061,드라마,미국,2013
5862,20131061,범죄,캐나다,2013
5863,20131164,애니메이션,일본,2013
5864,20131244,스릴러,미국,2013
5865,20137525,SF,러시아,2013
5866,20131201,공포(호러),미국,2013
5867,20135604,다큐멘터리,미국,2013
5868,20068788,코미디,미국,2013
5869,20134068,드라마,프랑스,2013
5870,20130801,가족,이스라엘,2013
5871,20138543,멜로/로맨스,영국,2013
5872,20137864,스릴러,영국,2013
5873,20134681,전쟁,몽고,2013
5874,20137863,코미디,이탈리아,2013
5875,20130443,드라마,스페인,2013
5876,20139264,드라마,스웨덴,2013
5877,20134733,액션,중국,2013
5878,20131082,공포(호러),미국,2013
5879,20130250,공포(호러),호주,2013
5880,20130521,공포(호러),미국,2013
5881,20130202,드라마,영국,2013
5882,20058720,애니메이션,일본,2013
5883,20131163,성인물(에로),일본,2013
5884,20130251,액션,미국,2013
5885,20136962,액션,미국,2013
5886,20130702,범죄,미국,2013
5887,20136761,애니메이션,미국,2013
5888,20139821,애니메이션,페루,2013
5889,20130091,미스터리,독일,2013
5890,20139381,성인물(에로),일본,2013
5891,20130803,드라마,스페인,2013
5892,20138185,스릴러,미국,2013
5893,20139441,성인물(에로),한국,2013
5894,20130669,스릴러,미국,2013
5895,20130710,스릴러,미국,2013
5896,20130721,공포(호러),미국,2013
5897,20130782,공포(호러),미국,2013
5898,20130423,공포(호러),영국,2013
5899,20130601,코미디,프랑스,2013
5900,20131003,액션,미국,2013
5901,20139882,공포(호러),일본,2013
5902,20130941,애니메이션,미국,2013
5903,20137121,액션,미국,2013
5904,20130709,애니메이션,이탈리아,2013
5905,20139383,애니메이션,일본,2013
5906,20136223,액션,중국,2013
5907,20130543,애니메이션,일본,2013
5908,20130542,애니메이션,일본,2013
5909,20130592,액션,중국,2013
5910,20130422,액션,미국,2013
5911,20130743,드라마,일본,2013
5912,20139842,스릴러,프랑스,2013
5913,20130544,액션,미국,2013
5914,20139384,성인물(에로),일본,2013
5915,20130106,스릴러,일본,2013
5916,20130105,,일본,2013
5917,20130392,애니메이션,일본,2013
5918,20130249,공포(호러),일본,2013
5919,20139385,성인물(에로),일본,2013
5920,20139923,코미디,미국,2013
5921,20130389,SF,미국,2013
5922,20139942,범죄,호주,2013
5923,20139921,코미디,미국,2013
5924,20130248,멜로/로맨스,한국,2013
5925,20139757,스릴러,일본,2013
5926,20139822,전쟁,영국,2013
5927,20138641,드라마,아일랜드,2013
5928,20136781,드라마,일본,2013
5929,20138882,드라마,캐나다,2013
5930,20137061,멜로/로맨스,프랑스,2013
5931,20138813,코미디,일본,2013
5932,20136961,액션,미국,2013
5933,20136211,액션,중국,2013
5934,20139081,코미디,홍콩,2013
5935,20122122,드라마,미국,2013
5936,20137964,공포(호러),미국,2013
5937,20130001,액션,미국,2013
5938,20139403,액션,미국,2013
5939,20136862,액션,미국,2013
5940,20139386,성인물(에로),일본,2013
5941,20139922,성인물(에로),한국,2013
5942,20139323,애니메이션,일본,2013
5943,20139741,액션,일본,2013
5944,20098216,코미디,영국,2013
5945,20139843,코미디,미국,2013
5946,20139387,성인물(에로),일본,2013
5947,20139362,액션,미국,2013
5948,20139743,드라마,미국,2013
5949,20139523,드라마,일본,2013
5950,20138941,액션,스웨덴,2013
5951,20139322,스릴러,미국,2013
5952,20139388,성인물(에로),일본,2013
5953,20139361,공포(호러),영국,2013
5954,20139281,액션,미국,2013
5955,20138608,드라마,독일,2013
5956,20134485,드라마,네덜란드,2013
5957,20138184,범죄,미국,2013
5958,20137815,액션,미국,2013
5959,20139462,코미디,미국,2013
5960,20139222,공포(호러),미국,2013
5961,20139262,애니메이션,일본,2013
5962,20138861,드라마,일본,2013
5963,20139082,드라마,프랑스,2013
5964,20048982,애니메이션,독일,2013
5965,20139490,애니메이션,핀란드,2013
5966,20138141,스릴러,미국,2013
5967,20127589,드라마,한국,2013
5968,20138947,액션,캐나다,2013
5969,20135268,공연,미국,2013
5970,20122233,멜로/로맨스,프랑스,2013
5971,20139023,성인물(에로),일본,2013
5972,20136015,드라마,프랑스,2013
5973,20122228,드라마,영국,2013
5974,20135262,멜로/로맨스,이탈리아,2013
5975,20122005,드라마,덴마크,2013
5976,20138605,드라마,덴마크,2013
5977,20138347,드라마,영국,2013
5978,20138186,드라마,독일,2013
5979,20122232,드라마,미국,2013
5980,20138483,스릴러,미국,2013
5981,20138581,범죄,중국,2013
5982,20138402,드라마,캐나다,2013
5983,20137961,SF,미국,2013
5984,20138563,액션,미국,2013
5985,20138963,스릴러,미국,2013
5986,20138350,애니메이션,일본,2013
5987,20138201,애니메이션,일본,2013
5988,20137963,액션,미국,2013
5989,20139021,성인물(에로),일본,2013
5990,20137862,스릴러,미국,2013
5991,20138603,성인물(에로),일본,2013
5992,20139022,성인물(에로),일본,2013
5993,20139043,성인물(에로),한국,2013
5994,20138403,공연,미국,2013
5995,20138961,공포(호러),미국,2013
5996,20138925,액션,일본,2013
5997,20098360,드라마,영국,2013
5998,20138838,애니메이션,일본,2013
5999,20137182,코미디,프랑스,2013
6000,20134066,액션,홍콩,2013
6001,20137522,애니메이션,영국,2013
6002,20137181,코미디,영국,2013
6003,20137426,SF,미국,2013
6004,20138741,드라마,미국,2013
6005,20138002,성인물(에로),일본,2013
6006,20136016,다큐멘터리,한국,2013
6007,20138836,드라마,한국,2013
6008,20138734,범죄,미국,2013
6009,20138343,스릴러,스페인,2013
6010,20137468,코미디,영국,2013
6011,20138584,멜로/로맨스,일본,2013
6012,20138183,공연,영국,2013
6013,20137721,애니메이션,일본,2013
6014,20138601,멜로/로맨스,일본,2013
6015,20121097,드라마,프랑스,2013
6016,20137866,액션,중국,2013
6017,20135542,애니메이션,일본,2013
6018,20135362,애니메이션,미국,2013
6019,20138262,성인물(에로),일본,2013
6020,20137222,성인물(에로),한국,2013
6021,20123644,어드벤처,덴마크,2013
6022,20134042,애니메이션,미국,2013
6023,20138764,전쟁,미국,2013
6024,20137945,성인물(에로),일본,2013
6025,20138187,판타지,러시아,2013
6026,20120381,애니메이션,이탈리아,2013
6027,20136202,액션,영국,2013
6028,20134701,미스터리,프랑스,2013
6029,20137541,멜로/로맨스,인도,2013
6030,20137373,드라마,미국,2013
6031,20137965,애니메이션,일본,2013
6032,20137082,액션,미국,2013
6033,20137865,드라마,중국,2013
6034,20137861,가족,독일,2013
6035,20136902,성인물(에로),일본,2013
6036,20137801,액션,일본,2013
6037,20137902,드라마,미국,2013
6038,20137788,드라마,미국,2013
6039,20136903,성인물(에로),일본,2013
6040,20137621,액션,중국,2013
6041,20137501,성인물(에로),일본,2013
6042,20133924,애니메이션,인도,2013
6043,20137422,애니메이션,일본,2013
6044,20136621,액션,미국,2013
6045,20134041,멜로/로맨스,중국,2013
6046,20137588,성인물(에로),일본,2013
6047,20133923,판타지,미국,2013
6048,20136138,코미디,영국,2013
6049,20136741,애니메이션,일본,2013
6050,20136301,액션,홍콩,2013
6051,20136901,성인물(에로),일본,2013
6052,20135943,애니메이션,미국,2013
6053,20137741,SF,미국,2013
6054,20136662,스릴러,미국,2013
6055,20134025,전쟁,프랑스,2013
6056,20136941,액션,중국,2013
6057,20113972,액션,미국,2013
6058,20135942,애니메이션,페루,2013
6059,20137023,드라마,미국,2013
6060,20137022,액션,미국,2013
6061,20136363,성인물(에로),일본,2013
6062,20123221,애니메이션,일본,2013
6063,20123621,드라마,미국,2013
6064,20134983,애니메이션,일본,2013
6065,20134181,액션,미국,2013
6066,20122226,코미디,미국,2013
6067,20136861,판타지,일본,2013
6068,20135907,범죄,미국,2013
6069,20110602,드라마,독일,2013
6070,20122224,드라마,미국,2013
6071,20135582,애니메이션,일본,2013
6072,20136302,드라마,미국,2013
6073,20129117,액션,한국,2013
6074,20136963,스릴러,캐나다,2013
6075,20136441,액션,미국,2013
6076,20135581,멜로/로맨스,미국,2013
6077,20134869,SF,미국,2013
6078,20136703,스릴러,미국,2013
6079,20136721,성인물(에로),일본,2013
6080,20137025,스릴러,미국,2013
6081,20136364,성인물(에로),일본,2013
6082,20137001,드라마,미국,2013
6083,20136582,범죄,미국,2013
6084,20136841,공포(호러),미국,2013
6085,20136342,액션,중국,2013
6086,20111629,드라마,프랑스,2013
6087,20135278,코미디,미국,2013
6088,20136801,액션,러시아,2013
6089,20100276,미스터리,스페인,2013
6090,20136365,성인물(에로),일본,2013
6091,20134422,성인물(에로),일본,2013
6092,20136462,범죄,미국,2013
6093,20136584,멜로/로맨스,미국,2013
6094,20135265,공연,미국,2013
6095,20134141,드라마,프랑스,2013
6096,20136583,전쟁,중국,2013
6097,20135545,드라마,독일,2013
6098,20134102,애니메이션,이탈리아,2013
6099,20122625,판타지,미국,2013
6100,20135241,멜로/로맨스,미국,2013
6101,20134421,성인물(에로),일본,2013
6102,20136366,멜로/로맨스,일본,2013
6103,20136501,액션,캐나다,2013
6104,20136361,드라마,미국,2013
6105,20136362,범죄,미국,2013
6106,20134799,액션,러시아,2013
6107,20134022,액션,중국,2013
6108,20136581,스릴러,미국,2013
6109,20136569,스릴러,스페인,2013
6110,20134222,액션,미국,2013
6111,20134581,드라마,미국,2013
6112,20135601,액션,미국,2013
6113,20134023,액션,중국,2013
6114,20129262,전쟁,미국,2013
6115,20134423,성인물(에로),일본,2013
6116,20134064,다큐멘터리,미국,2013
6117,20134065,다큐멘터리,영국,2013
6118,20135990,드라마,일본,2013
6119,20121765,범죄,미국,2013
6120,20135941,성인물(에로),미국,2013
6121,20135481,액션,인도네시아,2013
6122,20134420,성인물(에로),일본,2013
6123,20135603,액션,영국,2013
6124,20134062,애니메이션,일본,2013
6125,20123641,판타지,미국,2013
6126,20134004,성인물(에로),한국,2013
6127,20135383,액션,태국,2013
6128,20135201,성인물(에로),일본,2013
6129,20135507,액션,미국,2013
6130,20123821,애니메이션,미국,2013
6131,20134101,액션,중국,2013
6132,20135342,공포(호러),미국,2013
6133,20134244,애니메이션,일본,2013
6134,20135382,액션,말레이시아,2013
6135,20135277,액션,미국,2013
6136,20123702,성인물(에로),일본,2013
6137,20134321,코미디,미국,2013
6138,20123202,다큐멘터리,미국,2013
6139,20123781,멜로/로맨스,대만,2013
6140,20123623,애니메이션,일본,2013
6141,20134103,애니메이션,일본,2013
6142,20123387,액션,미국,2013
6143,20123704,성인물(에로),일본,2013
6144,20123741,애니메이션,프랑스,2013
6145,20088700,드라마,미국,2013
6146,20134682,액션,일본,2013
6147,20134728,어드벤처,미국,2013
6148,20123703,성인물(에로),일본,2013
6149,20134001,범죄,미국,2013
6150,20134561,스릴러,캐나다,2013
6151,20123207,성인물(에로),일본,2013
6152,20122041,드라마,독일,2013
6153,20133861,성인물(에로),일본,2013
6154,20134121,액션,미국,2013
6155,20123204,성인물(에로),일본,2013
6156,20123721,성인물(에로),일본,2013
6157,20088459,스릴러,미국,2013
6158,20123203,성인물(에로),일본,2013
6159,20122865,범죄,미국,2013
6160,20123041,공포(호러),미국,2013
6161,20123382,코미디,일본,2013
6162,20121861,액션,스페인,2013
6163,20121094,코미디,미국,2013
6164,20134002,액션,미국,2013
6165,20134021,드라마,인도,2013
6166,20120363,액션,일본,2013
6167,20129727,드라마,미국,2013
6168,20128386,어드벤처,미국,2013
6169,20121683,다큐멘터리,쿠바,2012
6170,20127546,드라마,한국,2012
6171,20112443,다큐멘터리,한국,2012
6172,20113743,코미디,한국,2012
6173,20124075,액션,한국,2012
6174,20113862,애니메이션,미국,2012
6175,20127494,애니메이션,일본,2012
6176,20126507,멜로/로맨스,한국,2012
6177,20128609,다큐멘터리,한국,2012
6178,20128274,드라마,미국,2012
6179,20113486,드라마,영국,2012
6180,20113916,멜로/로맨스,한국,2012
6181,20113532,액션,한국,2012
6182,20124067,코미디,한국,2012
6183,20113887,코미디,한국,2012
6184,20124399,멜로/로맨스,한국,2012
6185,20124050,미스터리,한국,2012
6186,20110249,범죄,한국,2012
6187,20128271,코미디,한국,2012
6188,20125920,스릴러,한국,2012
6189,20088506,액션,한국,2012
6190,20128986,성인물(에로),홍콩,2012
6191,20128588,멜로/로맨스,대만,2012
6192,20123262,멜로/로맨스,한국,2012
6193,20126686,코미디,미국,2012
6194,20129260,멜로/로맨스,캐나다,2012
6195,20124552,애니메이션,일본,2012
6196,20124065,코미디,한국,2012
6197,20124064,드라마,한국,2012
6198,20124074,멜로/로맨스,한국,2012
6199,20113535,드라마,한국,2012
6200,20121821,뮤지컬,미국,2012
6201,20124400,드라마,한국,2012
6202,20124057,미스터리,한국,2012
6203,20113533,사극,한국,2012
